MASKED_STUDENT_ID,CUM_GPA
HNTISXVB,2.13
LUB8C2CP,2.97
1YRSLN2P,3.08
Z9ORALHE,2.3
NNRCVEJD,3.58
LTQ2FIV5,2.83
VZWHALUI,2.25
QGNKHRUO,3.58
QI69ODJW,3.5
UZMXMRJH,3.1
DTDCIKQR,3.33
X1QA8PUG,2.93
VNOTGLUP,2.53
Y92R8DZS,2.63
PZJYEEQH,2.79
VOSYXSZU,3.14
94TGXRFC,3.17
IEJ4BHVA,3.08
D22XYJ4R,3.0
7MADG62G,2.93
BH6WUXPM,2.92
6DCI9BGX,2.86
EMHTJ38H,2.6
W8JYZG1A,3.0
4SV4XFLE,3.41
ZWPVXHER,3.32
IJC632XI,3.35
SZYOJD4M,2.44
IYYLAQVU,3.58
1X7QPSTC,3.25
3GUWAYPY,2.47
CS62BCUT,3.29
D2DEKGGL,3.92
PBYNJGPI,3.06
PNE1BHZO,2.75
NHYHJCJV,2.18
RCZC1IL6,3.09
BYGZTEPO,3.27
U3AOJUQJ,3.5
RQ4MNC8D,3.42
OCNI5RYH,3.81
Q4B6CYAD,3.32
OH3BVNJV,3.84
BAQS58XH,2.78
ASJXQAQS,3.08
BI6FIKRQ,3.38
J4OTHGI1,2.43
UCITVIRB,3.45
GXITDSIG,3.06
ZKW7RWWJ,3.26
8AJVDFDM,2.38
VXKQZGC8,2.53
PSRXJIOE,2.18
GVPPKBQJ,2.68
WTG3JHKL,3.33
YZ2O3OBG,3.1
2LSTMDOM,3.13
P7CNCUWF,2.32
SY2GYCC6,2.85
QM98DDUM,3.79
YZM6G9JC,3.09
RV85BBWU,3.36
G493YQCX,3.24
DCS1ZSC7,3.45
8LHSXIFC,3.55
91TRAJAA,3.16
RWXUWMFB,2.96
6SXA9399,3.35
ZKL9LOAJ,2.84
982KN8NZ,3.21
ITB7TGBJ,3.41
QIQ6XHGW,2.89
TQ5142LM,3.08
OZ6FIGHH,3.26
MVD4WG6D,2.78
WUDRIKZF,3.39
EEHMSPCN,3.48
VM8EKNKV,3.11
RL4HVRP1,2.77
YRLKAR3T,3.34
YJTTIQMH,3.25
LD1MNXWR,2.59
7H2Y13G8,3.65
JQUPIWTA,3.41
O1E6SADN,3.39
LZFEYI8S,3.26
SVEWXPOG,3.19
T1N2QDIK,2.67
OL48RRYB,2.77
BMPVDDWB,3.52
RZCMPUZS,3.21
O3ZHD14U,3.16
O49KGMFK,3.41
LP6RKBYK,3.32
IO5KHXBN,3.46
NWCTBJH9,2.48
3AWJWUIZ,2.39
UNGFQ4BQ,3.5
NBNDDNJJ,2.64
HGJY7RPF,3.19
Z63DL7BJ,3.04
XQXI34DH,3.04
KBWEOKZM,3.46
K6R37ZWZ,3.28
3QMWG6UI,3.1
AYRNBZGQ,2.82
VK2C6JLT,3.06
VCGGMYVW,2.85
SSJBTSC8,3.13
9BK5XGVM,3.55
GGDXSLRZ,2.92
NWXIUNDW,3.28
GEFEEJS5,3.3
LBMG22UH,2.96
OQUUFRL4,3.29
DX3RD412,3.38
FNCELG4Z,2.82
55I7ZVMQ,2.77
UNZCGOC9,3.2
IY4NGQID,3.14
NXSLRPYX,3.18
ORDAVGRO,2.89
JYL3GFYS,3.16
EYKSFIPJ,3.1
ARXNN8VN,3.13
JMTBAGKF,2.55
TCGU1TXF,3.63
ZF4AYSPE,3.1
WCIUGFHH,3.33
BRAON3QG,2.73
RVHWOO3F,3.39
R2YP8HFH,3.2
FQN89CQI,3.21
JOTIDDXB,2.7
MRGCZW8T,3.11
OY2NUELQ,3.25
QVSFVWV8,3.27
BEEZFKHV,2.9
ROGAZEWS,3.39
PBUSY1FD,3.6
ZMIJBHUB,2.8
9PBLSU4J,3.22
V8NU8NT6,3.23
BIUBNFAW,3.09
HU6HYWOG,3.73
RWZLGBSE,2.84
A1SZO5BX,2.18
KWGXFCVW,3.6
RFJODOMJ,3.76
ASU7AXXZ,3.24
YU3BCCWB,3.1
I9CL4WNL,2.84
FXRLBLBP,3.23
ODMT4GBM,3.36
EEUP47S4,3.23
TLH4FMPG,3.24
LEQM4CSR,3.2
P1KKKWFO,2.27
IKVWRIQ7,2.87
VNCXEBAI,2.9
9P1P4X4D,3.13
N9M4YENA,2.87
JI1CQNKL,3.05
1NZ14PXX,2.65
IYJ2JY6H,3.2
94C6P4JM,3.33
1IDFAEIO,2.89
VUL4OSVA,3.42
XDFWMVSM,3.12
I1MR2ATP,3.92
WBXZNEAN,3.2
BY1MYMDI,2.41
RPRDYHH6,2.76
JHHFCEYW,3.05
RUYOURPU,3.03
ACHWA9FR,3.21
RYYDHWXU,3.17
XQTXDX3W,2.8
8PKRTOHU,2.4
NXICCBFE,3.0
WAMDC9FL,2.67
MXCWAAWQ,2.73
CT2CA9E5,3.22
BQFGNBQS,2.7
7IEA26KH,2.85
DMDJAQQD,3.0
TYSPLPYH,3.15
MPICHOHC,3.23
H8QX1CPV,2.77
3H7LCDTF,2.7
L7BJNRIB,2.5
I1PUPIX1,2.95
JOFORFOZ,3.44
EKPXNKMB,3.06
GH2UUBOL,3.03
EJLWEIMC,3.0
OIROECJZ,3.04
QCKZZAGV,3.4
RX8CAFJ3,3.06
8YOQ49V5,2.3
WKOKRNTR,2.9
YQTYNCCI,2.88
QMYN9IGH,2.44
IQLJIOSK,2.64
GLUJLBLD,2.56
DTEFD46B,3.23
TSA2XMYR,2.64
OEUQE915,2.82
QOTGUSKP,2.68
ZM26UCOG,2.13
ACFID7BF,3.53
YZNNIZTN,3.02
JZRAFQQL,3.46
WKK4B3LW,2.62
3AUQMQZF,3.41
NCBMIMFZ,2.24
DLYJ8QKA,3.49
GPTP28E1,3.35
3NLLUO1H,3.55
F3X3HFTG,3.21
GTKZAJJ8,3.25
EMYFFRDB,2.56
CE9AFK2X,3.56
DLCPO2AX,3.78
NNPFGHDF,3.6
BG3VDDXP,3.48
CA1FEY3A,3.43
TVLXAA7F,3.09
VEKRETNP,3.52
OZYTPSJM,3.52
GVGWTG9H,3.29
RFKZGOQT,3.46
JTJ7KCHA,3.16
YY8UJFXP,3.57
EYTHQWE7,3.05
SIW5KLWU,2.91
HNQVXGAD,2.85
VJFCGWSZ,3.16
5R84JXWC,3.42
CV2WOJBI,3.5
GJPVUER8,3.14
KMCZLJMG,3.33
LOYUKDHI,3.82
LZTFTGLQ,3.0
OW5FC1XZ,2.97
9UC1J8GG,2.98
CUKOROF5,3.19
EHLZKIZM,3.09
LAX8NMDX,3.44
P5SJWQON,2.67
U41SXICQ,3.01
XADSJDSD,2.84
ZSEF16KZ,2.85
BSI21EED,3.09
F6C3SMRH,2.96
BLD3UXFQ,2.25
CEPIKQIE,2.88
GLISUTBV,3.07
Y3SGZLYN,3.57
LHMYG6WU,3.32
XOHNELPA,3.29
LQU4A7CZ,3.39
HMRMO8DM,3.93
XHBDGGXO,3.0
7DBFFZQU,3.1
7FEEP2PF,3.49
ELTFQPNK,2.97
Q4HTCC3V,2.69
MJZOGNJQ,3.44
CFCNNJL8,3.25
XTNXKEQW,3.14
LDS4QKUZ,3.55
CJRDJHIC,2.89
CDS9XW94,3.25
HHPLNWXQ,3.21
8GDB6UVD,3.62
T1LKDATT,3.29
6RSWSM8A,3.25
9DJEXTGM,3.39
835HB7YC,3.0
KUNGMXAB,3.37
4WATCJ21,3.68
F1MWYM3Q,3.0
FZY6ITJD,3.4
V9KGSHFP,3.05
PIRCQRA4,3.24
RYPLFPKQ,3.39
GQZMDFAK,2.16
UDGBKODP,2.35
MD8N3U98,3.3
HOE7IS9U,3.38
PQEXFQJP,3.65
JQMTJAYP,2.91
IIA9TZ1T,3.0
1ULDDVFA,3.35
KEBQZXR2,3.55
4DK9KMRL,2.86
E5KXRVE7,2.97
EMCX9GX8,3.27
WDTV69MC,3.19
BKW8QLH7,2.92
NB9PNZCU,3.42
7UCGRSDR,4.0
O5IDXWFK,3.43
AC8XJKKL,3.13
FCVO4VXE,3.0
MZ5AL4UZ,3.12
UQWIT7WF,3.5
CKN8XIQL,3.09
JQBEHN3I,3.55
OEYI2YDW,3.36
5XH38QSF,3.5
DNTP3UGF,3.09
JVQT5JQI,3.16
ZCHZMKRA,3.38
EDWN751R,3.12
DLIYIABT,2.64
V4IIAQ8P,2.71
UJ6OGY8X,3.83
JDYVYVQ6,3.5
EJ4LIY7Q,3.58
HQASQP1Z,3.17
UZTBDB22,2.64
MDKTV7KQ,3.3
QDUSKJAY,3.25
GK48FVZT,2.6
LCI5WWR7,2.8
OGGYXJCE,3.36
PVI4HXQ8,3.8
AJNWW68C,2.9
AE1HYTTZ,3.1
HKML1WTS,2.7
HNNFKDH4,2.7
MGJ9GIEC,3.4
ZHHR9RLU,2.92
YNN5B9IY,3.9
PKMOONMX,3.25
HLOPKG85,2.75
B3VWFPEU,2.67
MPDQK2V6,3.25
KNJPEXC9,3.0
ZRJGT9FK,3.4
LGTMD2YM,2.9
Q3SIP1IY,3.2
LIMMLJ6C,2.29
QVCFZY3L,2.9
9S4FGDVW,2.93
LLOJ4E9Q,2.89
7WB8Q5CX,2.66
485MJFAR,2.94
QLK8ZIDK,3.53
VJVNMABT,3.38
BWWEJ2AX,2.85
XSAKBEAS,2.94
UGXE41MB,2.62
7HDOPHQR,3.0
HGKNPHRH,3.18
NYOM5MWV,2.91
2GJXI9TR,3.21
M9ETK6W1,3.32
BXQOV3SL,2.29
DNCYEVUQ,3.33
BPAI6BUV,2.73
CTKDMBGF,3.56
Q4QCTZEA,2.4
PI5FAICJ,2.78
U9JLV7WY,2.9
MD91LB4V,3.52
GCF8PT72,3.05
KLSTZMDT,3.48
9IHSZE6G,2.36
RWYGKZHR,3.46
EOYRZLGI,2.21
QPEJJSOF,3.13
L4GFK2AW,2.66
XCBKTQAO,2.66
M3MVMWS8,3.61
FBC1NNXW,3.61
POFK73OA,3.67
ACCP6NLT,3.0
W64ZG3RA,4.0
SMDL5UTP,3.72
RT2KECPK,3.01
IOGT7ARV,3.4
9EVVABPG,3.32
NQFXMAJG,2.05
ZAZZLHGS,2.65
G3VVXCFZ,3.38
HHDHJYKP,2.65
4RF5RBSC,4.0
G6YCCHUA,2.75
8SNQ8ENG,2.57
KV6L4HV2,2.45
5BJQVRVC,2.47
RDHEKGDI,3.3
FVVVUIQB,2.69
TWFHG9ZV,3.25
F4T6NYGP,2.21
H38HKBBV,2.63
KSRTSUAB,2.81
JTUDYCLL,3.0
CDSJMRMG,2.96
F2WOQFIZ,3.01
JT1FGUGZ,3.01
7CSLIK9F,3.66
TCAM3LKS,2.48
LRHT5A9L,2.71
BL1V4QE6,2.95
EWLXVYJU,3.55
46VJCNIA,3.45
Z5FPE61C,2.65
LWHKBGUK,2.46
NGAISHVV,2.3
AP2X4G4L,3.5
CBVK4MBJ,3.86
RFOLPBIL,2.7
XX38XKHG,2.95
AEG1WUBJ,3.02
ZH7NHVW2,2.65
RGG53EE4,3.12
HIVDYVIQ,2.49
ZX1YDPYD,2.71
C5FK6IMS,3.1
UZGNR465,2.44
WYZHSDYM,3.24
WUUQS8E3,2.88
IKWO47FE,3.25
WJHC9DJN,2.52
HOZP5ZUC,3.15
1VCYVRNM,3.52
JEYEFTDC,2.81
HLCEXY3K,2.61
MSKZZL8I,3.04
7E4KRV2I,2.26
SGN7PYKY,2.21
JSMIJCDS,2.66
KE9LJIOI,3.09
4JC72TFD,2.7
5XOWICGN,2.94
D3UV5ARA,3.5
OZNLCULE,2.49
ZGPVKQU6,2.98
ZVA2DHZ6,3.53
YRFCXRSA,3.22
UN9TQE57,2.86
MALPIGQH,3.47
QEQMLGSQ,2.97
Z3DKEX54,2.79
SMK6H1BV,3.31
RTW5LA1A,2.27
CZ5HKQ2A,3.09
ZY7ZEXLB,2.41
487CTI8J,3.12
VSYRKDPB,3.09
S2GV7CIS,2.61
ZWCPKQMM,3.33
O1FALO9Y,3.25
KSTF4VBK,2.97
VQGZMEXJ,4.0
GYNCKXJS,3.65
VUF4XRRX,3.21
J39YXVWQ,3.01
UYZAUTM9,2.45
LRHHT9D7,2.95
NE9KA1NM,2.8
AXQQWQYE,3.21
J2ZOPXYS,2.78
NWVRV5SL,2.86
UXCZFXOK,2.96
FGFALNMX,2.91
DCEUR3XA,3.14
XYQDZUDC,2.7
X6BKDQH3,3.39
L5WW2RKE,3.3
KZN4G5CK,3.34
SUVVSK7Z,3.62
FABDH1WX,3.16
SRJUDNP5,2.91
KL1NBKKI,2.98
3ZBQXA9J,3.05
Y7H5PV6V,3.24
YBOL686Z,2.81
LVO9GN5Y,3.37
YEXRJCBM,2.86
4DEQWBWZ,3.0
GHNGUCMT,3.5
43XQASIN,2.58
I1SIMYTU,3.31
KADT39I8,3.36
XY3DIFGJ,2.59
YNKODWXM,2.78
IZRTFMDQ,3.01
3RSVUSXK,2.98
Z14MOFXO,3.5
KC5PGXJC,2.35
V8IBVDF5,4.0
MNDCKEJ7,2.88
OILIBZSE,3.3
6ZCQY75A,2.98
UDR6BIHO,2.56
JIFIRPEW,2.61
OAT5AHGS,2.37
DU3UIMQ5,2.63
S2LGWZSL,3.17
H6XVXMRW,3.4
8IK37K87,3.25
KEMZXID3,3.52
CV3YHDOI,3.07
8MEL3UJU,2.53
FXPRILOV,3.25
BUPLZEAD,3.67
4FKRYMYH,3.0
BXCIVENW,3.0
B379XBHL,3.08
5JIWQ9EI,3.42
3NLPKII9,3.58
KMO7EHI7,3.49
TGTGSJB4,3.27
GTHGKM7I,2.67
DNUPF4MN,3.32
SSZSPAAI,3.31
NU9X7UW8,3.4
FWYLQWRX,3.54
KTIIAEKC,3.35
CXHRFIF2,3.49
QBZQHLJ4,3.44
MME4HMEF,3.48
YHZZKFPS,2.54
BHKXKYSN,3.34
DR8FFAC8,3.73
ZLTWETQO,3.93
UVTE55UO,3.89
GTAZOM8X,3.4
NUASW79Z,2.67
DPQNFHH5,2.58
TZEUFQPH,3.25
VLYLRZRL,2.86
DAXA3MDD,2.67
WX8CVXYP,3.21
IDDDVGWC,3.0
6SJMUKVK,3.0
4PCLCM74,3.07
SXZ5U4B1,3.25
AFETENQI,3.0
UKE1V1JG,3.25
DTZSC3QW,3.5
NYTHDJNE,3.17
DFMUC6YD,3.17
9CKKIFBV,3.07
DG6W8EB3,3.08
BBE2QDHF,3.08
UI2LTVTK,2.42
YNYWAE8K,2.83
JCQMPD9J,2.57
SVAG1GP1,3.57
ACI6MZ4W,2.92
TADYEYTD,3.08
KKTDOFKA,3.33
PSYUSBNG,3.5
RHVNND6A,2.16
3D6ZJ4QW,3.33
SCSJ4SAM,3.46
XUCABOKH,3.5
UASAGT2T,3.19
AV7DPLLE,3.05
M9QNU2MZ,3.36
Z7IPQ4Z6,3.4
66BF4TKJ,3.24
NK2ZAGLE,3.16
E3YBNOD6,3.3
X3EEIMLT,2.91
D3NOTDKR,2.78
DSWAJXQA,2.5
YZKJ3KRG,3.0
LKHYCGOL,2.98
6DEOIJ36,3.08
XQG4QVZT,3.42
SFHX1BEB,3.06
IZVG7EVM,3.55
RS9J8OBP,2.6
ZPJOEKG9,2.95
GKMDY8PV,2.68
42MSZFFP,2.84
JLKWMQTY,3.07
1YRFCFNJ,2.71
EEPTCF8O,2.5
DSJVJQPH,2.5
YS9MBDBP,2.86
6HXUXZDF,2.27
JZLDAGBJ,2.51
UEL4CSIY,3.1
MDCK5R4P,3.28
7EVQHVZI,2.16
FFYEQQGR,3.81
Q59JAP7W,3.35
JQ4KZQFP,2.72
PRNQKNVS,2.98
1ISTCNWQ,3.11
KYFVNWHF,2.7
J7ZSSVLG,2.61
8ZAPSAEG,2.97
ULTAE42N,3.63
FCCQPFUG,2.67
VBOPUNLA,3.7
LQ9SCKLO,3.15
IRJYJOTR,3.18
U9I1UBCJ,3.07
DTDYFXZI,3.57
ANYYEHZ8,2.43
TOMO7PWP,3.09
DDUJKZ7O,2.24
QSPXNZ1E,2.53
HASGUCIA,2.44
ULRDP2H6,2.13
SLVVUB2C,2.09
LQ8BGUNF,2.24
C7MTUXGQ,2.88
IOQELY1L,2.38
ATZIRSUO,2.6
GVXG25DT,2.7
RSQIH4LG,2.53
R5XKBHHW,2.71
NO2VRDVM,2.7
UR6K45HW,2.76
PLYV7AOZ,2.53
TA8MST6R,2.68
LKHIQNB4,2.81
A6DC7BIT,2.5
TX6MCBJ5,2.88
XV1SBCUB,2.94
4OKFNH9T,2.89
UWBFFMNF,2.88
ZLAIFIDJ,3.63
IOVULSAJ,3.22
AYJXEACB,3.06
HQGOCXLL,3.15
SA63EMXJ,3.13
RXQNXOXJ,3.16
HCKLYBAJ,3.19
RLQPDWZJ,3.25
E2T23NLO,3.44
JDN3FCER,3.41
HR1QDXOE,2.78
EJFIOARX,3.26
TVKRNLXX,3.07
8WROD8L2,2.57
LATMP6QW,2.83
DCA7SFKN,3.22
73DY6XUH,2.84
XI1NDJF5,3.45
W1ELTGZD,3.35
7YIKUHQE,2.25
HNWIFCO8,3.31
FFI7DDF7,3.4
WSZDPJXL,2.89
WFGWIRCC,2.99
9UQN7XYZ,2.61
ACPPICXO,3.13
QOVNSK45,2.7
RQD8LUJC,3.26
EZLPDO8L,3.51
FDKELXS1,3.05
VKEBLF3C,3.17
J5FOP6B3,3.28
8BEY2GBX,2.95
2K8ESTEZ,2.86
ZWCKHGDH,3.25
ALAQ6NOS,2.5
NEUN9JSF,2.74
AHKFCVMP,2.94
WWADB2V4,2.76
XLZSAAMK,3.13
UEFPPZFA,3.04
OHBADCBA,3.12
IV2EHQ3G,3.09
RWRKFJ6X,2.55
XVR7FSI2,2.8
FJ1TGBLK,3.18
WR6GMROR,2.74
6LSCBGJS,3.19
DKNUX4YC,3.02
3RHDBWIV,2.6
PHGXKWUT,3.33
WIIF5YJG,3.44
5S6KEAPC,3.19
GTPYRZXP,3.04
GZNSRE9G,3.09
ZSIHQ5CC,3.14
KKHEXKX6,2.7
DI2JYUGB,2.94
1XGYSJ9Z,3.33
8BKB33R6,3.31
1D5XC92W,3.22
KN9KHMDE,3.3
UDNAP6VZ,2.97
J9OOKQPQ,3.28
UJT7WVKE,3.04
LJSEYOFZ,3.26
Y3QEWPRW,3.36
PDUBTVYQ,3.18
J4MI8KKC,2.93
8FYRMS5B,3.12
W53KOUEF,3.06
HJCBGHDR,3.45
T8OO64JL,2.95
YZXHZZKE,3.13
C7OW93NS,3.46
IXUSEQXN,3.14
WN7OH2T5,3.52
S3RGQQGC,3.52
WRARWSWG,2.69
BQHMNTMX,3.09
J9XICIHN,3.33
QGHO4GDP,3.28
H2OZ5R7X,3.01
K8MWQJSX,2.78
KTS3RG63,3.12
CTRUQCPY,3.17
W7OGBOYA,3.3
SMMLACBN,3.71
HMSTA36C,3.1
XCCABG3Z,3.11
PRCRTATP,3.2
IOTGKAXZ,3.22
AHKTKZZH,3.05
LHDQFIRB,2.84
GUBR12XA,2.9
MU2ABMJZ,3.57
YASORSGN,3.11
LB5JXDMU,3.21
DXHE3ACO,3.37
EOALLNJP,3.18
FFZ4WQPO,2.9
IDOOLIYK,2.84
5YY4CVR6,3.07
7UV1LGCP,3.31
CM34PXKS,2.95
GS3EBCMK,2.96
BZB4UZCO,3.04
LNCTKW2M,3.18
GGCOP1IW,3.39
ACTMDLCB,3.0
9TSJNIJ7,2.79
9S94CHRX,2.69
2HC3TOZD,3.0
DB4SP3OH,2.6
JQXEGCWJ,3.0
HQ7EURYE,2.91
6LXBPVOT,3.19
1POWZNOX,2.69
2A6BEEME,3.5
BFMBQGTE,3.26
OCFPIAHZ,2.96
UFUG3SF4,3.05
YMMIBVTY,3.19
CXVDKSCA,2.81
4JDA5QKX,3.16
ZNKTQO2J,2.7
UIGD3DTV,2.51
ZTICUECP,3.26
JXBJRYZO,2.74
4N1CJV94,3.5
AKLLN2G3,3.18
SV8SGL4E,3.14
TJRHQOF3,3.1
XCVGTLHQ,2.73
OILSYBPR,3.06
AWVI1HHH,2.71
AJRH3WFS,3.27
CFXQPMUX,3.04
CPLPMAFH,3.34
NXNBSX7B,3.25
QGM9OECD,2.99
WKJW4TB6,3.06
ZILWL5GK,3.19
QVE86EOL,2.87
DQTCT8D8,2.89
LWGST38N,3.17
5CSGVYD3,2.85
921BIVXX,3.13
PETHDO3A,3.03
7CLDCJRR,3.38
AYNPTQSH,3.67
GPIGE74Y,3.5
LTHKSGW3,3.67
OBC59GSS,3.92
HBVN5JDX,3.08
CGGMDJEM,3.75
TCSYCTKI,3.75
EQDFE6LF,3.25
RDJLQCKD,3.67
GFH2BR9R,3.0
OBLDJMQE,3.67
BQRLBZMV,3.4
MUSANDHZ,3.08
TDK4K65C,4.0
6WB6GPWE,3.2
4OSU9XED,3.75
QWMVRLIU,3.25
BCTELOBZ,3.3
EFT4IOL2,3.55
GWKFNMS2,2.98
AI52BIT2,3.26
DQIDYSKP,2.61
N7DSLXKP,3.2
JL34T9WK,2.43
GDKE7OMN,2.67
YZ8LONYI,2.89
QYHVVWRC,2.62
YSWQJO2K,2.37
HZK7WPY9,2.65
DK4ZEOQK,3.53
GCN5KAZT,3.28
2SSLYDIN,3.32
GTNTHHDF,2.46
7MU2TLIC,2.98
UVSACIBP,2.6
YJXTUCXL,3.19
OBHGUCFR,3.58
L9GBNJFO,3.31
VEQCJBQA,2.34
LLXTWLMC,3.83
KONWCRHT,2.99
XRGAAHWN,3.47
EGPACPZU,3.15
CPCLPVRO,3.87
JHKQJWHU,3.52
WQDJHFSK,3.35
38WFEDR8,3.17
YBMUUAWD,3.49
COQWLEGI,3.06
9GCCRPKJ,3.26
AIEBW2K4,2.32
5MSIDJM7,2.93
KKNVYLKY,2.53
7FMOVIF7,2.3
CCJY7FIH,2.27
WF8JCZ6S,2.38
PFQETTWI,3.25
1COAW7N9,2.2
NJK9UGXX,3.33
IL83GOLC,2.53
WDLGWIKZ,2.31
HJQU7ELB,2.61
2J3DEHCK,3.43
5FGFNUNF,2.47
RB1LLSCH,2.96
RRKPPTJE,3.26
PMNGZTAX,3.18
ASVHL2QS,3.11
WQRJGTMB,4.0
HDJLWJ19,2.75
KIJTOZJZ,2.93
4WMIA1UV,2.51
PESTPLEH,2.83
WS2QIPZH,3.3
BA7LVNRC,2.65
GFIE4EDC,3.35
JTIYCLQN,3.43
E8DA2BLW,2.25
DNIHGXGJ,2.82
SWTOLC51,3.18
ZJGXSK9R,3.11
RMWXHGZE,3.39
44KGFYAE,3.57
GSUVUQS8,3.05
YSTDZVLM,3.62
GEDWGIPV,3.43
A7MOWS38,2.53
MMQBX7UI,3.67
ZLMI2ESQ,3.42
7JMHQKTC,2.71
LBITDYL1,3.0
YWPDSSYX,3.71
JK2IC4NJ,3.33
ZETO8UJM,2.9
FCSRIF6J,3.5
VIDHB9E1,3.08
PJKB1VR2,2.71
C9CFGSRP,3.42
RGDWEDOC,2.92
FG9DYU8K,3.3
U9YQWIWD,3.75
HTRTSF6X,3.25
PWPNIL1C,2.75
CKCHVZHB,2.67
CNYTHWEI,3.21
SD1PGOK6,3.17
FYJEOCC9,3.3
7YNSK7Y2,2.86
ALDA6JWI,2.9
HTT1JZIL,2.96
VE9VZ2GA,3.49
TIZGTACJ,3.27
IOGJWA9R,3.42
4SNYXAIG,2.75
EPZP6S1M,3.48
TZDJE2EY,3.23
7NBJYQJA,3.53
KFVICNAT,2.77
1TBKEGGX,2.63
OKSZIZZA,2.83
B5AWQCQJ,2.51
MHIRQBVF,2.8
IGJIXKYS,2.33
QKO2KZGQ,3.62
PA1YRIVV,3.56
BCYTPQAN,2.81
GPXJPDFG,2.84
CX8RMHWI,2.93
VLK2ZPVF,2.04
DZ7AMK3P,2.8
GT9RHXXT,2.71
NOEMFPQ4,2.57
OFQWSTZS,2.2
KGMK21MJ,2.75
1BXJZSZ4,2.96
7HMHFQL8,2.33
LDN3RHN2,4.0
DTKDWMOE,3.19
CZS3NXXP,3.21
TXCJPDG7,2.74
Q8ZJEZTJ,2.43
IGZPXBYW,2.85
55IPIFFC,3.35
T75QFGFW,2.43
FMNLJXRK,2.43
2UUZMBCE,2.53
RAWARTME,3.25
YSCYJNCS,3.48
4MSIXETR,3.24
SDKTLHLO,3.09
BJVT33TY,3.23
8SC3DWLB,3.03
OFDET16E,3.13
EDXMD6GK,3.42
AYGVT5AD,3.08
8RZUP1PQ,3.07
5XQSAVAL,3.24
FYAOIBOE,3.03
UDRA1U5U,2.79
5J948BWC,2.77
X37YIXXI,3.25
WO5TUK2B,3.2
9R5XPXC6,2.95
AFFLFTF9,3.28
5BK422G1,3.15
SBHJCF9Y,3.1
DFYZGBUV,3.31
5LWIGBR3,2.76
VR2RQLUW,2.99
XWYAI8Q3,3.11
QUUTWQKF,3.15
INQALZOR,2.6
KHEXWACK,2.95
O2UVMJ69,3.44
ELXG2DYT,2.52
WVVEB3XU,2.86
1B4UFDBN,3.33
QOK3Q4FU,3.3
NLHWOEBX,3.13
2QUY4USQ,3.25
KYWDBFBC,2.97
WAHPGHGI,3.32
ONMDVIIS,3.45
ZVNEJKAD,2.52
HCVUIJCF,2.78
GRCB8YWO,3.5
VBY7R6JL,3.2
XFGKDTOI,3.25
IAZMFAOY,3.24
ZFHHHZKY,3.24
XXSJWVFF,3.05
CMMBGKZB,3.42
LZDEB62R,3.34
LAMXFSVF,3.73
FEKR769H,3.15
Z4YRGADV,3.26
RS4TEDNG,3.02
9REL1FQB,3.8
2QD5WA2J,3.41
DXIAUCAT,3.33
7WZVBFSW,2.93
TX3OQMWK,3.4
WJB1Q31F,3.28
GQEMIBKA,3.16
AMDYD2N6,3.18
STNEADXJ,3.5
9HNDDVJR,3.43
X6V5VRPF,2.55
SGKT8LGM,3.65
MRZZJEUW,3.1
9MPHVT8L,3.06
BZNQWZJC,3.3
LLWHI2O3,2.65
FB9FGH1Y,3.15
FN1JR7LN,2.63
LDQLNPSH,2.87
PZENBZ8Y,2.98
GDYJM9CH,2.5
AAERGB2I,3.92
SKTFPBLD,3.36
WEWNBJGQ,3.23
CVLI2XFY,3.55
VXV5PE5X,3.31
V6BEZFRB,2.95
EIS9U64P,3.62
AUNPEQI6,3.19
UHKWSQ3X,2.98
N8U41TIE,3.2
BPS7TQKL,2.85
WR8SVURS,2.65
8R5J8V3G,2.78
QDDCKCWG,3.32
JVOY1XDF,3.29
JDMP7CIE,2.94
TY6KCBLM,2.32
RU6DT1BG,3.04
H17Z6THC,2.91
APWBEWLF,3.47
TKAYXBWD,3.44
L4RRHIVV,3.23
2NCHLFHQ,2.91
2QTX5KFA,3.15
IX9UKYNR,2.35
5YT96VPU,2.82
3SJTBEAD,2.78
KHO5VPIK,3.48
F3LPDSKG,2.17
688ENUGT,3.04
IZ69KNGD,3.64
PDHCUHK2,3.46
BZ6WA4OD,3.52
EM25RV4A,2.86
VRQDTVIZ,2.99
UNUYBEQY,2.99
1EJ8QKNI,2.61
9IVI41CN,3.55
YRLVKVRR,3.0
CZTYZ9SV,3.3
R6L7VI69,2.39
DC7QDZCV,2.93
8O5JICGQ,3.3
MCFDDHX7,3.57
GBRMF4XX,3.01
8HSUXUDQ,3.35
JRNDCZ6R,2.91
BOCXMVSY,3.35
BUSWIKWC,2.88
4KLVPIXE,3.04
F5FQVUTI,2.89
LWZKN89C,3.23
YKAWIFTW,2.88
RYDE6NDG,2.77
YVVCRLPB,3.33
DHQDEPZI,3.24
TNYLQQMQ,2.35
CRSYOSO2,3.73
WS7NKL2B,2.18
GWFBPBHH,3.72
BPCYOAQW,2.39
RYEYEF7Q,2.39
QIHIJCI5,2.92
7PV92V3L,3.03
FRQUGOMZ,2.96
TBYC67GQ,3.18
COD6HLHH,3.4
NSXG4CJA,3.14
EMULOV7Z,2.23
KFBGEFJD,3.2
84PYEWAK,2.97
QBSPXIFT,2.62
ABXFDKCN,3.3
YM9UXWFF,3.46
S2LX9DZY,3.69
AATHBOUA,3.31
95KYWY9G,3.31
